0;21.0;21.0
1;21.0000005912488;23.3312161836161
2;21.0000043506821;24.5438214341657
3;21.0000172316862;25.4583648737001
4;21.0000489868927;26.2446063806813
5;21.0001123910249;26.9648803838351
6;21.000221735562;27.6488137351215
7;21.0003912502828;28.3119198520044
8;21.0006338982872;28.9626272985482
9;21.0009606931295;29.6055832313267
10;21.0013804789697;30.2433662048209
11;21.0019000292317;30.8774117867264
12;21.0025243177408;31.5085213567744
13;21.0032568519192;32.1371437552325
14;21.0040999994138;32.7635316570817
15;21.0050552734199;33.387828512844
16;21.0061235646068;34.0101169227068
17;21.007305320467;34.630445566348
18;21.0086006789978;35.2488442016763
19;21.010009565567;35.8653320223137
20;21.0115317615451;36.4799223167449
21;21.0131669520578;37.0926250670755
22;21.0149147587159;37.7034483993869
23;21.0167747617672;38.312399393685
24;21.0187465149299;38.9194845365304
25;21.0208295552349;39.5247099741827
26;21.0230234095028;40.1280816543013
27;21.0253275985779;40.729605405344
28;21.0277416400779;41.3292869811088
29;21.0302650501694;41.927132085757
30;21.0328973447085;42.5231463878971
31;21.0356380399696;43.1173355285309
32;21.0384866531087;43.7097051255531
33;21.0414427024561;44.3002607763126
34;21.0445057077003;44.8890080590818
35;21.0476751900017;45.4759525339118
36;21.0509506720633;46.0610997431393
37;21.0543316781724;46.6444552116972
38;21.0578177342251;47.2260244473137
39;21.0614083677401;47.805812940649
40;21.0651031078644;48.3838261653947
41;21.0689014853758;48.9600695783532
42;21.072803032682;49.5345486195059
43;21.0768072838181;50.1072687120731
44;21.0809137744434;50.6782352625717
45;21.0851220418368;51.2474536608689
46;21.0894316248924;51.8149292802358
47;21.093842064115;52.3806674773991
48;21.0983529016146;52.944673592593
49;21.102963681102;53.50695294961
50;21.1076739478831;54.0675108558521
51;21.1124832488544;54.626352602381
52;21.1173911324974;55.1834834639692
53;21.1223971488736;55.7389086991494
54;21.1275008496198;56.2926335502651
55;21.1327017879424;56.8446632435203
56;21.1379995186128;57.3950029890294
57;21.1433935979621;57.9436579808663
58;21.1488835838761;58.4906333971147
59;21.1544690357905;59.0359343999162
60;21.1601495146853;59.5795661355205
61;21.1659245830805;60.1215337343337
62;21.1717938050306;60.6618423109675
63;21.1777567461198;61.2004969642873
64;21.1838129734572;61.7375027774616
65;21.1899620556717;62.2728648180094
66;21.196203562907;62.8065881378491
67;21.2025370668167;63.3386777733462
68;21.2089621405598;63.8691387453614
69;21.2154783587953;64.3979760592982
70;21.2220852976776;64.9251947051507
71;21.2287825348516;65.4507996575511
72;21.2355696494479;65.9747958758167
73;21.242446222078;66.4971883039975
74;21.2494118348293;67.0179818709229
75;21.2564660712608;67.5371814902487
76;21.2636085163975;68.054792060504
77;21.2708387567268;68.5708184651376
78;21.2781563801924;69.0852655725646
79;21.285560976191;69.5981382362126
80;21.2930521355662;70.1094412945678
81;21.3006294506049;70.6191795712213
82;21.3082925150322;71.127357874915
83;21.3160409240065;71.6339809995867
84;21.3238742741151;72.1390537244167
85;21.3317921633698;72.6425808138725
86;21.3397941912016;73.1445670177545
87;21.347879958457;73.6450170712408
88;21.3560490673925;74.1439356949328
89;21.3643011216706;74.6413275948999
90;21.3726357263551;75.1371974627237
91;21.3810524879065;75.6315499755438
92;21.3895510141773;76.124389796101
93;21.3981309144079;76.6157215727828
94;21.4067917992218;77.1055499396667
95;21.415533280621;77.5938795165647
96;21.424354971982;78.0807149090676
97;21.4332564880506;78.5660607085879
98;21.4422374449383;79.0499214924045
99;21.451297460117;79.5323018237055
100;21.4604361524152;80.0132062516318
101;21.4696531420135;80.4926393113207
102;21.47894805044;80.9706055239486
103;21.488320500566;81.4471093967742
104;21.4977701166015;81.9221554231814
105;21.5072965240914;82.3957480827221
106;21.5168993499103;82.8678918411585
107;21.5265782222589;83.338591150506
108;21.5363327706593;83.8078504490753
109;21.5461626259509;84.2756741615146
110;21.556067420286;84.7420666988519
111;21.5660467871256;85.2070324585366
112;21.5761003612348;85.6705758244819
113;21.5862277786794;86.1327011671058
114;21.5964286768205;86.5934128433731
115;21.6067026943115;87.0527151968372
116;21.6170494710928;87.5106125576802
117;21.6274686483884;87.9671092427556
118;21.6379598687012;88.4222095556282
119;21.6485227758094;88.8759177866157
120;21.6591570147617;89.3282382128291
121;21.6698622318735;89.7791750982139
122;21.6806380747229;90.2287326935899
123;21.6914841921463;90.6769152366923
124;21.7024002342344;91.1237269522118
125;21.7133858523282;91.5691720518347
126;21.7244406990149;92.0132547342831
127;21.7355644281237;92.4559791853545
128;21.7467566947219;92.8973495779622
129;21.7580171551108;93.3373700721744
130;21.7693454668218;93.7760448152542
131;21.7807412886121;94.2133779416989
132;21.792204280461;94.6493735732792
133;21.8037341035658;95.0840358190785
134;21.8153304203378;95.517368775532
135;21.8269928943982;95.9493765264659
136;21.8387211905746;96.3800631431356
137;21.8505149748966;96.8094326842652
138;21.8623739145921;97.2374891960854
139;21.8742976780834;97.6642367123726
140;21.8862859349831;98.089679254487
141;21.8983383560905;98.5138208314104
142;21.9104546133875;98.9366654397853
143;21.9226343800349;99.3582170639522
144;21.9348773303683;99.7784796759874
145;21.9471831398947;100.197457235741
146;21.9595514852883;100.615153690876
147;21.9719820443867;101.031572976903
148;21.9844744961873;101.446719017218
149;21.9970285208433;101.860595723144
150;22.0096437996602;102.273206993963
151;22.0223200150918;102.684556716955
152;22.0350568507364;103.094648767436
153;22.0478539913332;103.503487008792
154;22.0607111227587;103.911075292521
155;22.0736279320227;104.317417458263
156;22.0866041072647;104.722517333841
157;22.0996393377502;105.126378735298
